topic_number,topic_name,content_item_title,content_item_url,content_item_probability,content_item_id
0,Death Abroad Procedures,When someone dies in Hungary,https://gov.uk/government/publications/hungary-bereavement-packinformation,0.964,b688000e-ed03-4d79-9b17-399d0dab4bb9
0,Death Abroad Procedures,Jamaica: bereavement pack,https://gov.uk/government/publications/jamaica-bereavement-pack,0.589,b6bc40f2-351f-4550-8569-683ff306cfee
0,Death Abroad Procedures,Belgium: mental health abroad,https://gov.uk/government/publications/belgium-mental-health-abroad,1.000,b70fff80-6f30-40f7-8619-e71e87e2d1f0
0,Death Abroad Procedures,International bus or coach services and tours: vehicle documents,https://gov.uk/guidance/international-bus-or-coach-services-and-tours-vehicle-documents,1.000,b797298e-cba1-4a2d-a844-af3dec36d9c0
0,Death Abroad Procedures,Norway: translators,https://gov.uk/government/publications/norway-list-of-translators-and-interpreters,1.000,b803cdfc-0244-4d2c-86a0-0ac0f6451d70
0,Death Abroad Procedures,Botswana: doctors,https://gov.uk/government/publications/botswana-list-of-medical-facilities,1.000,b86e909a-215f-4e52-8407-8179e850c8c2
0,Death Abroad Procedures,Tajikistan: doctors,https://gov.uk/government/publications/tajikistan-list-of-medical-facilities,1.000,b8911524-98cc-4311-b5db-3b0e2901251b
0,Death Abroad Procedures,Netherlands: funeral directors,https://gov.uk/government/publications/netherlands-list-of-funeral-directors,0.759,b9ab38aa-87b3-485c-ab60-9b877581504e
0,Death Abroad Procedures,When someone dies in Rwanda,https://gov.uk/government/publications/rwanda-bereavement-information-pack,0.923,bb445825-1e77-4da1-92f1-21e3b4c1cab5
0,Death Abroad Procedures,Colombia: medical facilities,https://gov.uk/government/publications/colombia-list-of-medical-facilities,1.000,bb932029-f23e-458d-9c1e-473cf54b0f92
0,Death Abroad Procedures,Morocco: notaries,https://gov.uk/government/publications/morocco-notaries,1.000,bd6d01b0-e2fa-44c7-8f4d-df846aa01384
0,Death Abroad Procedures,Switzerland: translators,https://gov.uk/government/publications/switzerland-list-of-translators-and-interpreters,0.975,bd922dbd-740f-4d9e-a8fb-136f5c8f72ce
0,Death Abroad Procedures,Paraguay bereavement: death abroad,https://gov.uk/government/publications/paraguay-bereavement-death-abroad,0.735,be5aa7e5-3e37-48d9-9ae5-67ff387b152c
0,Death Abroad Procedures,Austria: mental health support abroad,https://gov.uk/government/publications/austria-mental-health-support-abroad,1.000,bfcb7872-b742-4174-868b-80c0fd81654f
0,Death Abroad Procedures,Cameroon bereavement: death abroad,https://gov.uk/government/publications/cameroon-bereavement-death-abroad,0.866,bfea82b9-11fc-41de-b864-f0d5e2284751
0,Death Abroad Procedures,When someone dies in Central African Republic,https://gov.uk/government/publications/car-bereavement-information-pack,0.805,c02fdd71-1a98-469b-ab5a-86a12f133ee6
0,Death Abroad Procedures,When someone dies in Argentina,https://gov.uk/government/publications/argentina-bereavement-information,1.000,c0979287-b1ab-4058-b817-c56ae50f2beb
0,Death Abroad Procedures,Information for British working holiday makers in Australia,https://gov.uk/government/publications/information-for-british-working-holiday-makers-in-australia,1.000,c13c43a0-8c17-45cb-9269-fec61e28f4fd
0,Death Abroad Procedures,"Coronavirus and travel to China: Foreign Secretary's statement, 4 February 2020",https://gov.uk/government/news/coronavirus-and-travel-to-china-foreign-secretarys-statement-4-february-2020,0.789,c1a82fb6-42ac-490c-a268-90da7f3383e4
0,Death Abroad Procedures,Senegal: funeral directors,https://gov.uk/government/publications/list-of-funeral-parlour-directors,1.000,c257c988-cd99-407a-bbc2-19bce5efcd2c
0,Death Abroad Procedures,Volunteering and adventure travel,https://gov.uk/guidance/safer-adventure-travel-and-volunteering-overseas,0.668,c32f1c31-ae08-4e94-ab3d-a7583c6d7471
0,Death Abroad Procedures,Costa Rica: medical facilities,https://gov.uk/government/publications/list-of-medical-facilities-in-costa-rica,0.970,c3b8557d-f744-463c-892c-20fae441a5b5
0,Death Abroad Procedures,Iraq: funeral directors,https://gov.uk/government/publications/iraq-funeral-directors,1.000,c438b96c-281e-4441-a7a7-6b7614631e4f
0,Death Abroad Procedures,When someone dies in Ghana,https://gov.uk/guidance/when-someone-dies-in-ghana,0.733,c45bafa1-aea6-4b2e-95fc-e31dff375258
0,Death Abroad Procedures,When someone dies in Mozambique,https://gov.uk/guidance/what-to-do-after-a-british-person-dies-in-mozambique,0.858,c5125084-d378-441e-abf2-045ea5b36fa6
0,Death Abroad Procedures,Estonia: doctors,https://gov.uk/government/publications/estonia-list-of-medical-facilitiespractitioners,1.000,c51f9cbb-5769-4536-a728-5fb6cf9507b6
0,Death Abroad Procedures,Avian flu advice for travellers going to China,https://gov.uk/government/news/avian-flu-advice-for-travellers-going-to-china,0.819,c522d29d-1c73-4c8a-a322-2e96f3fd527b
0,Death Abroad Procedures,When someone dies in the USA,https://gov.uk/government/publications/bereavement-information-for-the-usa,0.546,c54c17e8-4236-484d-b64f-945ff26cf8a6
0,Death Abroad Procedures,Kosovo: medical facilities and practitioners,https://gov.uk/government/publications/kosovo-list-of-medical-facilitiespractitioners,0.955,c607a494-0cc7-4e06-8d0f-81516d39b8e2
0,Death Abroad Procedures,Run international bus or coach services and tours,https://gov.uk/guidance/run-international-bus-or-coach-services-and-tours,1.000,c68045a6-7b47-4a07-9b44-5043a1c41eca
0,Death Abroad Procedures,Travel advice to Sri Lanka updated,https://gov.uk/government/news/travel-advice-to-sri-lanka-updated,0.830,c68ae5c5-256b-4b1e-a4a8-117360c67342
0,Death Abroad Procedures,Estonia: translators,https://gov.uk/government/publications/estonia-list-of-translators-and-interpreters,1.000,c6ab2056-a20d-4aa9-a5a2-f6859da992d9
0,Death Abroad Procedures,Iceland: funeral directors,https://gov.uk/government/publications/iceland-list-of-funeral-directors,0.871,c6c7e16d-3b01-4eb4-b3b4-cd2461333e56
0,Death Abroad Procedures,Your finances when travelling abroad,https://gov.uk/guidance/your-finances-when-travelling-abroad,0.960,c6f9748d-7529-402d-93b0-67bcf23295b9
0,Death Abroad Procedures,Malta: medical facilities and practitioners,https://gov.uk/government/publications/malta-list-of-medical-facilitiespractitioners,0.889,c7b8a48c-a19b-49b9-b841-acad1295f753
0,Death Abroad Procedures,Comoros: doctors,https://gov.uk/government/publications/comoros-doctors,0.344,c831644b-10a1-4d4d-85e2-3a10827d8cfb
0,Death Abroad Procedures,Central African Republic: List of Translators and Interpreters,https://gov.uk/government/publications/central-african-republic-list-of-translators-and-interpreters,1.000,c8ae6c1f-acc9-49ce-bcf5-4bcc7d5e241b
0,Death Abroad Procedures,Mozambique: doctors,https://gov.uk/government/publications/mozambique-list-of-medical-facilties,1.000,c8cbed9b-e6b4-4441-93aa-8c489ca9a779
0,Death Abroad Procedures,When someone dies in Antigua and Barbuda,https://gov.uk/guidance/what-to-do-after-a-british-person-dies-in-antigua-and-barbuda,1.000,c99ef775-3fd8-4fb9-b4ff-10d700848ffb
0,Death Abroad Procedures,Ireland: medical facilities and practitioners,https://gov.uk/government/publications/ireland-list-of-medical-facilitiespractitioners,1.000,ca85b79e-ae9d-4fd6-b173-77bbd2d97526
0,Death Abroad Procedures,Support after murder or manslaughter abroad,https://gov.uk/guidance/if-a-british-national-dies-abroad-through-murder-or-manslaughter,0.951,caf59442-0b1a-4041-9159-a9b01b532194
0,Death Abroad Procedures,Tireless work by the Embassy in Chile during coronavirus times,https://gov.uk/government/news/tireless-work-by-the-embassy-in-chile-during-coronavirus-times,0.743,cb6700ba-e939-44ec-b46d-20ee2995690a
0,Death Abroad Procedures,Who the FCDO can support abroad,https://gov.uk/guidance/who-the-fcdo-can-support-abroad,1.000,cb79d247-f8aa-4938-88e0-12d2ed577809
0,Death Abroad Procedures,When someone dies in Tajikistan,https://gov.uk/guidance/when-someone-dies-in-tajikistan,0.968,cbbc5b1c-cf0a-4c64-a945-ce45f6e78214
0,Death Abroad Procedures,Export horses and ponies: special rules,https://gov.uk/guidance/export-horses-and-ponies-special-rules,1.000,cc0eda27-189f-4f2a-976e-9e87a30f88fb
0,Death Abroad Procedures,When someone dies in St Vincent and the Grenadines,https://gov.uk/guidance/when-someone-dies-in-st-vincent-and-the-grenadines,1.000,cc719f1b-bbcb-4612-9353-0976bc3853c8
0,Death Abroad Procedures,Greece: mental health support abroad,https://gov.uk/government/publications/greece-mental-health-support-abroad,0.741,cc8ab736-7dab-4fe0-ab30-e9cfc90b0a1f
0,Death Abroad Procedures,United Arab Emirates removed from travel corridor list,https://gov.uk/government/news/united-arab-emirates-removed-from-travel-corridor-list,0.913,ce6821d9-1b63-4e0c-a66d-d96ed32a01ab
0,Death Abroad Procedures,UK changes Travel Advice to eastern Sabah as security situation improves,https://gov.uk/government/news/uk-changes-travel-advice-to-eastern-sabah-as-security-situation-improves,0.888,ced16424-df21-4050-9d8d-b53596566b64
0,Death Abroad Procedures,Somalia: bereavement information,https://gov.uk/government/publications/somalia-bereavement-information,0.861,ced56625-c827-4923-888f-bb524fbba98d
0,Death Abroad Procedures,Ethiopia: funeral directors,https://gov.uk/government/publications/ethiopia-funeral-directors,1.000,cedf382f-eef3-4792-b754-3e61dc08a3ac
0,Death Abroad Procedures,Namibia: doctors,https://gov.uk/government/publications/namibia-list-of-medical-facilitiespractitioners,1.000,cfac1c84-ef28-4e01-acb2-de3dc4f47849
0,Death Abroad Procedures,When someone dies in Cuba,https://gov.uk/guidance/when-someone-dies-in-cuba,0.907,cfdf7b1b-4efb-4a29-b21f-e0f2edc2e415
0,Death Abroad Procedures,"Claiming benefits if you live, move or travel abroad",https://gov.uk/claim-benefits-abroad,0.637,d076fb91-cab6-4454-90dc-ce7bb22dc672
0,Death Abroad Procedures,When someone dies in Macao,https://gov.uk/government/publications/bereavement-information-for-macao,0.341,d0802449-983c-4851-9cb3-3043ba7b6a92
0,Death Abroad Procedures,India charter flights to return thousands more stranded Brits,https://gov.uk/government/news/india-charter-flights-to-return-thousands-more-stranded-brits,0.959,d163ddda-831b-451f-aca4-f7b8269bcd4b
0,Death Abroad Procedures,Healthcare for UK nationals visiting Spain,https://gov.uk/guidance/healthcare-for-uk-nationals-visiting-spain,0.685,d2f0739f-9958-44a4-8bff-aa10bb3fc2d9
0,Death Abroad Procedures,Fifth round of charter flights from India announced,https://gov.uk/government/news/fifth-round-of-charter-flights-from-india-announced,0.955,d2f7f7f5-864f-4028-b9bb-63055bf27039
0,Death Abroad Procedures,Poland: doctors,https://gov.uk/government/publications/poland-list-of-medical-facilities,0.854,d36aa96b-0362-493b-b6f3-a2aa6db0c432
0,Death Abroad Procedures,The Bahamas: medical facilities,https://gov.uk/government/publications/list-of-medical-facilitiespractitioners-in-bahamas,0.722,d4ef3b89-1691-4e78-bbeb-6f6a9b81c9ed
0,Death Abroad Procedures,Mauritius: doctors,https://gov.uk/government/publications/mauritius-list-of-doctors,0.940,d5149b01-6f4a-44ca-9194-a417a6954d86
0,Death Abroad Procedures,Bahrain: mental health support abroad,https://gov.uk/government/publications/bahrain-mental-health-support-abroad,1.000,d70b7ea6-b506-4023-90a9-3fd2ef08b7d2
0,Death Abroad Procedures,Framework for funding healthcare abroad in exceptional circumstances,https://gov.uk/government/consultations/framework-for-funding-healthcare-abroad-in-exceptional-circumstances,1.000,d749b8fd-425f-460b-83f2-d3f9bf30ae30
0,Death Abroad Procedures,Austria: doctors,https://gov.uk/government/publications/austria-list-of-medical-facilitiespractitioners,1.000,d7779400-9503-4828-b8b7-d9efccf8cc98
0,Death Abroad Procedures,Germany: mental health support abroad,https://gov.uk/guidance/germany-mental-health-support-abroad,1.000,d8399477-b2db-4c04-a38a-49a1d172ce19
0,Death Abroad Procedures,South Africa: translators,https://gov.uk/government/publications/south-africa-list-of-translators,1.000,d8f9c614-e043-43d7-b2fe-3ad4640a1228
0,Death Abroad Procedures,Portugal: medical facilities,https://gov.uk/government/publications/portugal-list-of-medical-facilitiespractitioners,0.780,d98ea99e-18e1-4bfc-9ac8-552d5f6cfd2d
0,Death Abroad Procedures,Health advice for fans heading to Brazil for the World Cup,https://gov.uk/government/news/health-advice-for-fans-heading-to-brazil-for-the-world-cup,0.907,da4c2f1d-bae4-46ea-90fe-2c1fcee981a3
0,Death Abroad Procedures,Chad: Bereavement information,https://gov.uk/guidance/chad-bereavement-information,0.660,da92699e-731d-41e8-a426-978c1ac3de75
0,Death Abroad Procedures,Family law in Bahrain,https://gov.uk/government/publications/family-law-in-bahrain,0.168,db8f7b04-ceff-4b00-b21d-f3bad903b25d
0,Death Abroad Procedures,Updated travel advice on Iraq and Iran: Foreign Secretary's statement,https://gov.uk/government/news/foreign-secretary-statement-on-updated-travel-advice,0.800,dc2136c0-108c-44b4-9e96-c02731619bdf
0,Death Abroad Procedures,Living in Zimbabwe,https://gov.uk/guidance/living-in-zimbabwe,1.000,dc42bf04-5851-4a87-b3b8-e9ff902530a4
0,Death Abroad Procedures,Pet travel: apply for a Great Britain pet health certificate,https://gov.uk/government/publications/pet-travel-apply-for-a-gb-pet-health-certificate,1.000,dc44b1de-b7c4-46a2-b99a-cc6c60d819e2
0,Death Abroad Procedures,Uganda: doctors,https://gov.uk/government/publications/uganda-list-of-medical-facilitiespractitioners,1.000,dc64ad82-ca41-476e-924a-87e62177c19a
0,Death Abroad Procedures,Important information for British nationals departing India,https://gov.uk/government/news/important-information-for-british-nationals-departing-india,1.000,dc7b95fe-2774-4580-a510-85673c88120b
0,Death Abroad Procedures,Mozambique - List of Funeral Directors,https://gov.uk/government/publications/mozambique-list-of-funeral-directors,0.525,dca787eb-962d-4a5e-a481-ba40225f14cd
0,Death Abroad Procedures,Memorandum of understanding between the UK and Jersey on reciprocal healthcare,https://gov.uk/government/publications/memorandum-of-understanding-between-the-uk-and-jersey-on-reciprocal-healthcare,0.897,dd460ef3-c8c2-436d-85ea-29c4e2824a7f
0,Death Abroad Procedures,When someone dies in Barbados,https://gov.uk/guidance/what-to-do-after-a-british-person-dies-in-barbados,0.992,dd6549c6-cab1-4895-9bd1-081b398ad32d
0,Death Abroad Procedures,Cote d’Ivoire: funeral directors,https://gov.uk/government/publications/cote-divoire-list-of-funeral-directors,1.000,ddeb9801-28a7-4708-9ee4-02902095013f
0,Death Abroad Procedures,France: pet travel to the UK,https://gov.uk/government/publications/travelling-from-france-to-the-uk-with-your-pet,0.630,debd5b0d-5e60-4229-af0d-c56d329d2ad0
0,Death Abroad Procedures,Lithuania: funeral directors,https://gov.uk/government/publications/lithuania-list-of-funeral-directors,1.000,df2b822b-228d-424c-91b1-e9a54e186f8f
0,Death Abroad Procedures,Bahamas: lawyers,https://gov.uk/government/publications/bahamas-list-of-lawyers,0.809,df637306-a5f6-40cf-b2e1-5915f0086f0c
0,Death Abroad Procedures,When someone dies in Portugal,https://gov.uk/guidance/when-someone-dies-in-portugal,0.916,dfc91751-793b-4b69-8bc5-b7fb1b680141
0,Death Abroad Procedures,North Macedonia: medical facilities,https://gov.uk/government/publications/north-macedonia-list-of-medical-facilities,0.888,e08b235f-aec1-4788-9522-d666678d3891
0,Death Abroad Procedures,"Travel Advice against all non-essential travel: Foreign Secretary's statement, 17 March 2020",https://gov.uk/government/news/travel-advice-foreign-secreatary-statement-17-march-2020,1.000,e09c5f99-3b63-45df-9b33-4ff038aa77fa
0,Death Abroad Procedures,When someone dies in Uzbekistan,https://gov.uk/government/publications/uzbekistan-bereavement-information,0.445,e11947ea-768e-49a3-829c-473a2beabb0e
0,Death Abroad Procedures,When someone dies in Oman,https://gov.uk/guidance/when-someone-dies-in-oman,0.962,e221fb40-529e-4232-add8-c37326546841
0,Death Abroad Procedures,Living in The Gambia,https://gov.uk/guidance/living-in-the-gambia,0.825,e2817883-eff8-4a91-a00b-8ce3d016c25a
0,Death Abroad Procedures,Senegal: translators,https://gov.uk/government/publications/list-of-recommended-translators-and-interpreters,1.000,e2b1fbc8-a8d1-4fa1-90c8-4a6e29e86b25
0,Death Abroad Procedures,Enjoy San Fermin 2019,https://gov.uk/government/news/enjoy-san-fermin-2019,1.000,e2b84d72-ba39-4ef8-813d-0f906dc33b89
0,Death Abroad Procedures,Rwanda: doctors and medical facilities,https://gov.uk/government/publications/rwanda-list-of-medical-facilities,1.000,e2e9bfdc-3bbc-4f55-abb4-fdf5ec9f6011
0,Death Abroad Procedures,France: mental health abroad,https://gov.uk/government/publications/support-for-british-nationals-experiencing-mental-health-difficulties-in-france,1.000,e36a331c-3f64-4f85-a5ad-2ecaa52a05a8
0,Death Abroad Procedures,Ukraine: medical facilities,https://gov.uk/government/publications/list-of-medical-facilities-in-kyiv,1.000,e5ae4441-e800-4af0-865f-d6945cce263c
0,Death Abroad Procedures,When someone dies in The Bahamas,https://gov.uk/guidance/when-someone-dies-in-the-bahamas,1.000,e6f92b4d-3938-4542-91e3-ed6fccb68ba5
0,Death Abroad Procedures,Ecuador: hospitalisation guide,https://gov.uk/government/publications/ecuador-hospitalisation-information-pack,0.662,e749a9d0-11fd-4140-91ad-b4a8bc6943bc
0,Death Abroad Procedures,St Kitts and Nevis: medical facilities,https://gov.uk/government/publications/st-kitts-nevis-list-of-medical-facilities-practioners,0.581,e7779f88-2b75-4dbd-8b8e-15c664a30288
0,Death Abroad Procedures,Living in Guyana,https://gov.uk/guidance/living-in-guyana,0.545,e7a568a5-dcc1-4f8c-a928-cf04e3da4afc
0,Death Abroad Procedures,When someone dies in Slovenia,https://gov.uk/government/publications/bereavement-information-for-slovenia,1.000,e7ff3102-b865-4420-bf00-88b1c1f85e1c
0,Death Abroad Procedures,When someone dies in Germany,https://gov.uk/guidance/what-to-do-after-a-british-person-dies-in-germany,1.000,e8143257-dd02-43d4-82ab-d36ebf1ac47c
0,Death Abroad Procedures,Kosovo: lawyers,https://gov.uk/government/publications/kosovo-list-of-lawyers,0.933,e842b5fd-67a5-4d6d-8ecb-a8804a84dcdc
0,Death Abroad Procedures,When someone dies in Mauritius,https://gov.uk/government/publications/mauritius-bereavement-information-pack,0.906,e8cd6adc-2622-45c5-a26f-c2d02470566e
0,Death Abroad Procedures,Eswatini: doctors,https://gov.uk/government/publications/eswatini-list-of-medical-facilities,0.801,e8e59915-ac6b-4866-95ac-d600918f31ca
0,Death Abroad Procedures,When someone dies in Cyprus,https://gov.uk/government/publications/cyprus-bereavement-information,0.974,e9034f2d-ede5-4982-8ab7-c7bb490a9f84
0,Death Abroad Procedures,Boost for travelers and businesses as Germany opens up eGates,https://gov.uk/government/news/boost-for-travelers-and-businesses-as-germany-opens-up-egates,0.788,e97ce638-94ab-45dd-bc6e-6323fb7b4cb9
0,Death Abroad Procedures,Switzerland and Liechtenstein: funeral directors,https://gov.uk/government/publications/switzerland-and-liechtenstein-list-of-funeral-directors,0.715,e98dac6d-bd29-415b-9db6-b1e0b9ddd7df
0,Death Abroad Procedures,Foreign Office advises against all but essential travel to mainland China,https://gov.uk/government/news/fco-advises-against-all-but-essential-travel-to-mainland-china,0.781,e9e642db-f33f-4b38-ba46-5239b59671b3
0,Death Abroad Procedures,Travel advice changes for over 50 countries and territories,https://gov.uk/government/news/travel-advice-changes-for-over-50-countries-and-territories,1.000,eaa0bfee-f3f7-4841-869e-9c11dbfeaf9c
0,Death Abroad Procedures,Coronavirus outbreak: flights from China,https://gov.uk/government/news/corona-virus-outbreak-flights-from-china,0.802,eb5fa818-fd0f-4e1a-a141-d0d007cc8910
0,Death Abroad Procedures,Haiti: medical facilities,https://gov.uk/government/publications/haiti-medical-facilities,0.726,eb6a146c-2b1f-466c-9ff3-358e6a18c4bb
0,Death Abroad Procedures,The Netherlands: mental health support abroad,https://gov.uk/guidance/the-netherlands-mental-health-support-abroad,1.000,eb8089bd-7622-429b-8823-9a151d42fdab
0,Death Abroad Procedures,Solo and independent travel,https://gov.uk/guidance/solo-and-independent-travel,0.798,ec0b6bbe-9807-4d58-a200-1b471cde7459
0,Death Abroad Procedures,Barbados: medical facilities,https://gov.uk/government/publications/barbados-list-of-medical-facilities-practioners,1.000,ec1eaeaf-d5b2-49fb-9a5c-81d6b12d04f8
0,Death Abroad Procedures,Canada: mental health support abroad,https://gov.uk/government/publications/canada-mental-health-support-abroad,1.000,ec92e298-0051-44e5-b03b-1e44d60f10e9
0,Death Abroad Procedures,When someone dies in Montenegro,https://gov.uk/guidance/when-someone-dies-in-montenegro,0.701,ed16747c-9ab1-464b-8f4d-005c9fbf8095
0,Death Abroad Procedures,When someone dies in Malaysia,https://gov.uk/guidance/what-to-do-after-a-british-person-dies-in-malaysia,0.919,edb93125-d4fa-4c46-ac6f-b7abfa3ac5e7
0,Death Abroad Procedures,Cape Verde: doctors,https://gov.uk/government/publications/cape-verde-list-of-medical-facilities-and-practitioners,0.948,ef178964-1f0b-42c9-9430-bf129c5866e7
0,Death Abroad Procedures,Living in Liberia,https://gov.uk/guidance/living-in-liberia,0.909,ef22ef8e-bd40-4df8-8d35-afa4ffc68bff
0,Death Abroad Procedures,Living in Burkina Faso,https://gov.uk/guidance/living-in-burkina-faso,0.791,ef999589-b41e-4183-880c-ff4d9a6e35a9
0,Death Abroad Procedures,"Braemar cruise ship: Foreign Office statement, 17 March 2020",https://gov.uk/government/news/braemar-cruise-ship-foreign-office-statement,0.786,ef9fd5a9-4429-44a0-be58-7022098f5899
0,Death Abroad Procedures,Foreign Office warnings for Brits expanded for methanol poisoning,https://gov.uk/government/news/foreign-office-warnings-for-brits-expanded-for-methanol-poisoning,0.925,f022fc70-e3c9-46f0-a914-9296ca42106b
0,Death Abroad Procedures,When someone dies in Benin,https://gov.uk/guidance/when-someone-dies-in-benin,0.776,f0f3ab07-9df9-4e10-8857-d6fcc6ed93c3
0,Death Abroad Procedures,A Christmas reminder of support available in child abduction cases,https://gov.uk/government/news/a-christmas-reminder-of-support-available-in-child-abduction-cases,1.000,f13b25a0-faeb-408a-9bc5-ac040f9eb5fe
0,Death Abroad Procedures,Hungary: doctors,https://gov.uk/government/publications/hungary-list-of-medical-facilitiespractitioners,1.000,f162759f-c133-4edd-b951-720b9ede4856
0,Death Abroad Procedures,Cuba: funeral directors,https://gov.uk/government/publications/cuba-list-of-funeral-directors,0.249,f197180a-3efd-4f81-8195-ea44ff10c208
0,Death Abroad Procedures,Family law in Qatar,https://gov.uk/government/publications/family-law-in-qatar,0.179,f1ae8cca-96bc-4186-b173-0ed607db2f59
0,Death Abroad Procedures,Kyrgyzstan: doctors,https://gov.uk/government/publications/kyrgyzstan-list-of-medical-facilitiespractitioners,0.921,f1d09a5e-5294-4b7d-9602-63f065da0360
0,Death Abroad Procedures,Myanmar (Burma): funeral directors,https://gov.uk/government/publications/myanmar-list-of-funeral-directors,0.640,f2209777-0718-4a28-bfc2-b4777e07899f
0,Death Abroad Procedures,Finland: doctors,https://gov.uk/government/publications/medical-facilitiespractitioners-in-finland,1.000,f267b5c7-cd47-40a3-9e5d-08c66a977ab0
0,Death Abroad Procedures,Living in Cameroon,https://gov.uk/guidance/living-in-cameroon,0.926,f33372c3-6a5b-46d3-95b7-c80d191ff59a
0,Death Abroad Procedures,Customer queries about foreign travel: caseworker guidance,https://gov.uk/government/publications/customer-queries-about-foreign-travel-caseworker-guidance,0.527,f351b504-65ad-4001-ab2e-4cbeb941291a
0,Death Abroad Procedures,Brits urged to check their travel insurance policy before heading for their holidays,https://gov.uk/government/news/brits-urged-to-check-their-travel-insurance-policy-before-heading-for-their-holidays,0.877,f421b82d-f34f-4211-93c8-08bf93b2db16
0,Death Abroad Procedures,Australia Travel Advice for Invictus Games,https://gov.uk/government/news/australia-travel-advice-for-invictus-games,0.716,f48c7dd6-7ac4-4f27-9d30-3c524ea68f22
0,Death Abroad Procedures,Ukraine: mental health support abroad,https://gov.uk/government/publications/ukraine-mental-health-support-abroad,0.808,f4ceb124-0b05-4ab6-8f65-6236d7dd98d5
0,Death Abroad Procedures,Living in Nicaragua,https://gov.uk/guidance/living-in-nicaragua,0.580,f582e762-ab51-413d-a0af-4a199790c950
0,Death Abroad Procedures,Stick With Your Mates: the key message as holidaymakers return to the Balearics,https://gov.uk/government/news/stick-with-your-mates-the-key-message-as-holidaymakers-return-to-the-balearics,0.766,f5db45c1-ca58-42b8-a463-4a681d58a885
0,Death Abroad Procedures,Gwirio os oes angen ichi gofrestru ôl-gerbyd cyn ei dynnu dramor,https://gov.uk/guidance/trailer-registration.cy,0.402,f5f8e14f-0e46-430e-afcd-197f213dc3a8
0,Death Abroad Procedures,Improving security situation in Pakistan leads to change in UK Travel Advice,https://gov.uk/government/news/improving-security-situation-in-pakistan-leads-to-change-in-uk-travel-advice,0.847,f6235168-a325-401b-ad9e-a60c69fbcf2a
0,Death Abroad Procedures,El Salvador: funeral directors,https://gov.uk/government/publications/list-of-funeral-directors-in-el-salvador,1.000,f67aac63-5cb5-4b77-9a4c-03831557bf72
0,Death Abroad Procedures,Paraguay: lawyers,https://gov.uk/government/publications/list-of-english-speaking-lawyers-and-translators-in-paraguay,1.000,f6cfb8bd-4689-4440-b888-431bbdd3f721
0,Death Abroad Procedures,Madagascar: translators and interpreters,https://gov.uk/government/publications/madagascar-list-of-translatorsinterpreters,0.943,f7707d0d-ec0c-4b60-b322-d89877853cf0
0,Death Abroad Procedures,Brazil: death abroad information sheet,https://gov.uk/government/publications/information-sheet-relating-to-deaths-in-brazil,0.342,f7ad28cf-6bce-4680-bc2c-b9714fa3ef9c
0,Death Abroad Procedures,Living in Brazil,https://gov.uk/guidance/living-in-brazil,0.631,f7d280f3-eb77-4b6c-b9d1-be057b42d38e
0,Death Abroad Procedures,When someone dies in Costa Rica,https://gov.uk/government/publications/costa-rica-bereavement-packinformation,1.000,f8cadc6e-56b5-46a7-a900-48375eeef4ff
0,Death Abroad Procedures,UK government expands return flights programme for thousands of stranded Brits from across South Asia,https://gov.uk/government/news/uk-government-expands-return-flights-programme-for-thousands-of-stranded-brits-from-across-south-asia,0.950,f8e36049-0f4b-4ea3-ab27-2dee2f5add86
0,Death Abroad Procedures,Benin: doctors,https://gov.uk/government/publications/benin-doctors,0.786,fa4db302-b61a-48b6-a586-18f5da73ba7b
0,Death Abroad Procedures,Foreign travel checklist,https://gov.uk/guidance/foreign-travel-checklist,0.838,fb87b945-0abd-482f-bd6b-6ff533109335
0,Death Abroad Procedures,When someone dies in Canada,https://gov.uk/government/publications/bereavement-information-for-canada,0.689,fba96439-07f2-4ef0-bc15-d70e61238146
0,Death Abroad Procedures,Healthcare advice for UK travellers in the event of a no-deal EU Exit,https://gov.uk/government/news/healthcare-advice-for-uk-travellers-in-the-event-of-a-no-deal-eu-exit,1.000,fbd65df9-0ac3-4512-aab3-a5091a16f53e
0,Death Abroad Procedures,"Bringing your pet dog, cat or ferret to Great Britain",https://gov.uk/bring-pet-to-great-britain,1.000,fc8cc585-58d9-41a2-9cf2-bcc890503c33
0,Death Abroad Procedures,Peru: list of service providers,https://gov.uk/government/publications/peru-list-of-lawyers,1.000,fd6cc1dc-200f-443b-baa3-d6eb9e521687
0,Death Abroad Procedures,When someone dies in Japan,https://gov.uk/guidance/what-to-do-after-a-british-person-dies-in-japan,0.914,fd7d983a-ed67-41c1-bba0-109b5cb40e29
0,Death Abroad Procedures,Lithuania: lawyers,https://gov.uk/government/publications/lithuania-list-of-lawyers,0.946,fde089c0-0a14-43b3-96e3-dbdd47104858
0,Death Abroad Procedures,Lebanon: translators,https://gov.uk/government/publications/lebanon-translators,0.946,febb45e6-3554-47f0-9740-d69d70c133c7
0,Death Abroad Procedures,Montenegro: doctors,https://gov.uk/government/publications/list-of-medical-facilities-in-montenegro,0.882,ff422432-31d3-451f-a159-3b624dd641b4
0,Death Abroad Procedures,When someone dies in Madagascar,https://gov.uk/government/publications/madagascar-bereavement-information-pack,0.984,ffc3c305-0284-44bd-91b6-c58fac090b96
0,Death Abroad Procedures,When someone dies in St Lucia,https://gov.uk/guidance/when-someone-dies-in-st-lucia,1.000,ffd61bc2-2fd4-4b5e-9c13-5fcea7d2eecc
